;yearmonth;code;hour;precipitation;pressure;max_preasure;min_preasure;radiation;temperature;dew_point;max_temperature;min_temperature;max_dew_point;min_dew_point;max_humidity;min_humidity;humidity;wind_direction;wind_gust;wind_speed;year;month
3036;201211;PB;1150;0.0012698412698412;967.2180158730182;999.8;938.8;1781.7095065312071;26.186964285714332;16.956805555555505;38.9;18.2;23.3;-1.0;64.3938492063492;58.6515873015873;61.56130952380953;-2422.4206597222224;7.701011904761916;3.624662698412701;2012;11
3037;201211;PE;1150;0.0134274800324111;963.3781571941208;1014.9;916.8;1763.8120431016264;27.21975923139244;16.18808889917813;39.2;15.9;24.0;-2.4;58.31450399351777;52.85343829590183;55.61558050700312;126.31145833333332;7.037377011228174;3.230628544970488;2012;11
3038;201211;PI;1150;0.0963720059296248;979.6642830760186;1007.6;945.7;1357.6970370370375;28.8738420624953;17.990233451536692;41.4;18.5;25.4;0.6;58.909447072738025;53.31046717918392;56.14590721040189;-483.2953216374269;5.138486766837046;1.9170568051848955;2012;11
3039;201211;PR;1150;0.1268349609974825;943.6147727272752;1020.7;873.9;1538.7119283258653;22.418692738117077;16.538865793882177;37.3;8.0;25.2;-9.5;74.98472524060851;69.20188843334576;72.13446264581782;-32.12355072463768;5.707172269682267;2.4881312200515704;2012;11
3040;201211;RJ;1150;0.2380192272809707;978.4486395791791;1020.7;823.7;1192.16989115438;21.687855976782103;18.435619406500297;38.5;7.2;25.5;-2.2;85.33501353495753;80.723410268488;83.08673230192217;-282.67065972222224;5.378277051561388;2.457998366754371;2012;11
3041;201211;RN;1150;0.0011163944593756;1000.5702088071127;1013.3;981.7;1872.4289156626496;27.74593756460611;18.98443249948315;38.9;20.1;23.7;6.5;64.30037236243277;59.119569714522136;61.782716559851146;-2456.338888888889;8.087351778656135;3.9830469112865794;2012;11
3042;201211;RO;1150;0.3618055555555562;980.6637152777788;1002.7;939.0;1200.3658656808414;25.88298611111114;22.13947916666668;36.4;20.1;25.8;13.6;84.00625;78.47638888888889;81.31840277777778;173.8111111111111;3.8358805140673833;1.473437500000002;2012;11
3043;201211;RR;1150;0.0247222222222222;999.6006944444435;1003.8;995.3;1672.880259740259;29.20458333333331;20.659722222222225;38.4;22.5;24.5;16.1;65.93333333333334;59.825;62.86944444444445;102.40833333333332;4.879583333333339;1.8344444444444432;2012;11
3044;201211;RS;1150;0.0777640518838791;974.3174104385496;1022.0;870.2;1753.433655783955;21.77899532800489;14.558426749130444;38.1;7.2;25.0;-3.5;70.46067632850242;64.032162047238;67.25044453034403;126.4480324074074;6.7616884872359;3.2485694428356173;2012;11
3045;201211;SC;1150;0.0997074801504393;945.5412244045148;1021.2;814.2;1565.070272492366;20.37980220086372;15.37953832205877;35.8;4.1;24.5;-13.4;78.30268573421695;72.18479246599233;75.32143106213823;-893.8578472222222;5.583826911016676;2.5161175733091707;2012;11
3046;201211;SE;1150;0.0109596662030598;992.1039766407132;1016.1;964.6;1474.3756465517226;26.24346496106781;19.549358752166427;37.4;19.9;27.6;8.4;72.95626518569941;67.38908205841446;70.1951473136915;65.46666666666667;8.052267037552141;3.435901001112362;2012;11
3047;201211;SP;1150;0.1696617336152207;941.838725796375;1020.8;829.3;1458.9130548516391;23.07586737145624;16.695395593269428;36.8;6.7;25.5;-9.2;73.76701696876205;67.36580775911986;70.59416586306654;-1058.5991487455196;5.4325360334762856;2.115158709677419;2012;11
3048;201211;TO;1150;0.3774752793116723;970.9005906522832;999.3;917.6;1207.5217577948476;25.598112480739637;21.100372367745237;38.0;18.4;25.8;11.4;80.7676897393091;74.99691794015668;77.94966615305599;-221.94992581602372;4.00573191106542;1.616063174114024;2012;11
3049;201212;AC;1150;0.3062365591397892;990.6366935483866;1021.2;976.2;1139.7591321897085;24.86475806451613;22.45779569892468;34.9;20.4;26.4;15.7;89.81639784946236;84.81639784946236;87.41989247311828;-1521.8030913978494;3.55072815533981;1.3816666666666673;2012;12
3050;201212;AL;1150;0.0163877092180864;997.3808893330014;1014.0;975.0;1527.879039301312;26.546665001249057;20.03280039970024;38.6;19.7;24.7;9.9;72.66250312265801;67.40394703972021;70.07344491631277;-938.0797491039426;6.542643017736691;3.024381713714713;2012;12
3051;201212;AM;1150;0.3524609053497921;1002.0722196370396;1011.9;985.9;1166.7820993842151;26.09023576857444;22.901046998604063;35.5;20.6;27.3;18.0;86.04180238870792;81.41484411354118;83.80541337055995;-788.5619772998805;3.129977775948628;0.944872427983554;2012;12
3052;201212;AP;1150;0.2607526881720429;1008.6004032258072;1012.4;1004.7;1224.15425;25.78615591397853;22.36424731182793;35.1;20.7;25.8;17.7;85.90456989247312;80.61693548387096;83.35215053763442;109.84811827956987;3.3258064516129053;1.111693548387097;2012;12
3053;201212;BA;1150;0.0277983364454252;969.7307995247064;1017.0;869.1;1682.3085367284707;26.279687659141047;17.95370011227925;39.0;14.8;25.4;-0.5;67.20541092394079;61.09229198570699;64.1788642781804;20.9557123655914;5.616465195246189;2.456408515261577;2012;12
3054;201212;CE;1150;0.0128859658900903;982.4340688732856;1012.3;912.1;1432.3153861665696;28.27402206619869;18.467658531148977;39.3;18.3;24.9;6.8;61.39732142857143;56.17834821428571;58.7623983060292;-1312.911578341014;7.386387024608528;3.187324414715721;2012;12
3055;201212;DF;1150;0.1834677419354837;891.7727822580632;903.1;880.6;1568.5147465437794;22.38649193548385;16.586693548387107;32.7;12.6;22.8;4.9;77.31787634408602;68.85013440860214;73.16868279569893;150.7540322580645;4.707056451612903;1.9065860215053776;2012;12
3056;201212;ES;1150;0.0634707287933093;991.6165826612934;1017.1;899.8;1813.9588235294057;26.21385902031069;20.62540922060374;39.9;16.0;25.9;10.6;76.53477542436534;70.66651644885083;73.6640636732242;144.9516129032258;5.420839557812969;2.425242718446598;2012;12
3057;201212;GO;1150;0.2104374831217919;928.7495885831812;978.7;871.1;1627.7225578050634;24.92453072769356;18.72622665808113;38.0;15.7;25.7;1.0;75.1572845549401;67.41691356434369;71.34475209272377;129.32142857142858;4.2792937089926975;1.4990610932475958;2012;12
3058;201212;MA;1150;0.1269952815982333;994.902759740256;1013.0;972.6;1436.7165534804744;27.31413292589763;21.780121060722475;42.4;19.2;26.1;11.1;75.97889563457646;70.83145417750795;73.429381245196;-1720.6168514784947;5.15012942191546;1.971775272310336;2012;12
3059;201212;MG;1150;0.1544082770842548;928.790217027526;995.8;842.5;1681.646079567403;24.62253430476532;17.96842931802398;38.4;12.8;26.0;0.0;73.15763039278815;66.07922730199614;69.66117447159077;-187.0141129032258;4.538286141241298;1.723070188990125;2012;12
3060;201212;MS;1150;0.1839845382365223;965.1472826087008;1004.1;915.4;1620.9052991452954;26.849758648431216;21.127649251825854;39.4;16.9;30.3;11.1;76.1901257283042;69.69324338137585;72.98718145140698;107.46532773780976;5.203872070803603;2.000809533386963;2012;12
3061;201212;MT;1150;0.2398484529572672;964.6162850408224;1000.4;910.2;1488.7704902034363;25.509377893762167;21.33416954289086;38.0;16.5;27.3;11.5;82.5618157318511;76.1963533771265;79.43501136459298;-435.2437144212524;4.220027816411696;1.6025429437520895;2012;12
3062;201212;PA;1150;0.2591172481814809;995.3287987740224;1014.4;927.3;1279.305547790559;26.4491040905339;22.18924911607836;36.4;18.5;28.2;15.6;80.97979919437263;75.98785546804545;78.57044405824894;-383.2114695340502;4.290112944237493;1.469538806322259;2012;12
3063;201212;PB;1150;0.0056587091069849;970.623373408765;1011.2;939.1;1725.9294611164937;26.75040679165194;17.839794835514763;38.6;18.9;23.9;3.0;65.08616418966737;59.538747346072185;62.33197736116024;-1659.866935483871;7.558194690265482;3.5306685532366573;2012;12
3064;201212;PE;1150;0.0125014002464433;963.3787722639154;1014.3;917.0;1750.6642224510883;27.23403158955968;16.6126470258766;38.9;16.6;24.3;2.8;59.22202307606139;53.889436540831184;56.5974011426011;127.69735663082436;6.947056844937784;3.158489297321524;2012;12
3065;201212;PI;1150;0.0745624362294957;979.8688121014344;1006.9;947.6;1445.3708427973702;28.425404122793942;18.61635028918881;39.9;18.0;25.0;3.8;62.6660724896019;56.43166963755199;59.501112264570665;-849.305531975099;4.748677998111454;1.7344483706321177;2012;12
3066;201212;PR;1150;0.2437429671305871;943.2811892916357;1018.9;872.7;1433.9299465240642;24.263788201847863;19.969063009726327;40.2;13.6;28.1;-9.4;81.42472630496583;75.6101397543711;78.6336011599106;24.83625525946704;5.133566309305232;2.0396825396825395;2012;12
3067;201212;RJ;1150;0.145755395683454;976.7204136690656;1017.8;824.4;1718.8180762852453;25.3702077898714;20.555163918893328;41.5;10.7;27.8;2.8;79.79440400794026;73.61558170430821;76.78021978021978;-525.3786962365591;5.590981981982002;2.534557565937525;2012;12
3068;201212;RN;1150;0.0004639294827186;998.5933890048708;1011.7;980.9;1773.4814475873568;28.4567849686847;19.27645557875202;39.2;21.6;24.5;8.7;62.93574576664347;57.81234052424031;60.4258872651357;-2742.392641129032;8.338221492257164;4.136807665342376;2012;12
3069;201212;RO;1150;0.3557454079453231;976.19406236651;1000.6;939.4;1251.2627683197634;25.406108500640737;21.66428876548487;35.0;19.7;25.5;15.4;83.94062366510039;78.49594190516873;81.30969671080734;-2005.4613575268816;3.904228961982064;1.5065783853054229;2012;12
3070;201212;RR;1150;0.0338709677419354;1000.0071236559148;1005.0;995.6;1545.3911528150134;28.088037634408582;21.102822580645142;36.6;23.0;25.3;17.1;70.6747311827957;64.89112903225806;67.75268817204301;94.98521505376344;5.307661290322577;2.016129032258065;2012;12
3071;201212;RS;1150;0.3092872729962613;970.9576062432992;1019.7;864.7;1495.118069248828;23.4698783149018;18.00683374671467;41.2;11.2;31.4;-2.5;76.98004738283853;71.07297027137092;74.08925332247436;78.28788546255507;6.816203618068085;3.178046976142016;2012;12
3072;201212;SC;1150;0.2597690020056696;941.6953108790332;1020.1;810.4;1331.0731805030036;22.611791963482904;18.72553487079739;42.1;7.4;27.1;-10.9;83.25153032832499;77.68649137451308;80.58231453181439;-1131.5154569892472;6.015980344660546;2.6281593691637144;2012;12
3073;201212;SE;1150;0.0370091447014523;992.2984669176956;1015.2;964.9;1495.7666244725765;26.611242603550323;19.35549915397632;36.4;19.0;24.9;9.4;71.14933965458856;65.39282086014222;68.37258883248731;79.16505376344087;7.572485207100582;3.672189349112439;2012;12
3074;201212;SP;1150;0.3132410365637157;941.787304756834;1017.6;830.2;1451.394484717137;24.833169151579817;19.670203644158544;40.4;12.9;27.2;8.9;78.53817970600062;71.97931280997274;75.36012861736334;-389.2608394033993;4.7924866899210965;1.6854671439060205;2012;12
3075;201212;TO;1150;0.2135872235872241;974.0073218673192;999.5;919.1;1471.2804184100444;26.04702702702708;20.973746928746927;37.7;18.2;26.3;-0.2;79.16279641233567;72.4442806241553;75.85896805896806;-733.3467741935484;3.778152294255127;1.4252764807077862;2012;12
3076;201301;AC;1150;0.5779005524861891;992.5055428832152;1022.9;977.1;1204.6050068274903;25.305953467153333;22.69678132678132;36.2;21.1;27.4;18.6;88.37669376693766;82.99236265089924;85.77911547911548;6.324148745519714;3.3513142857142744;1.290668491900523;2013;1
3077;201301;AL;1150;0.052914316411496;997.1342197152808;1015.7;975.5;1465.714642403724;26.851544453397818;20.69905989793173;37.8;20.4;25.9;6.4;74.0870265914585;68.8788611334945;71.52430835347838;-1573.4469086021506;6.760666308436306;3.0930163846360506;2013;1
3078;201301;AM;1150;0.4042879019908074;1003.7033996937222;1013.2;987.0;1167.5385722347662;26.281003062787143;23.24434150076566;38.4;21.2;27.0;17.5;86.81246649820048;82.10115629068076;84.53085758039816;-665.8643966547193;3.122259217151212;0.9252781161185638;2013;1
3079;201301;AP;1150;0.2873655913978494;1010.4377688172044;1014.3;1006.4;1082.3362282878409;25.09529569892473;22.751881720430102;31.7;21.1;28.3;18.3;88.88172043010752;86.05510752688173;87.48387096774194;73.60887096774194;3.728091397849465;1.2920698924731189;2013;1
3080;201301;BA;1150;0.1846534653465328;970.6910357482702;1018.8;868.9;1388.788374763193;25.97538398803845;19.57518500753732;38.3;15.2;27.1;5.2;73.71140594466728;68.02273038946791;70.938707688091;21.72056451612903;5.470130841121494;2.3359555525349625;2013;1
3081;201301;CE;1150;0.0497286120444558;984.683899104194;1014.1;912.2;1357.5479651795436;27.93008015087229;19.455186232908986;39.5;18.2;26.1;7.0;66.03492213308164;60.85016517225106;63.49198491277699;-1778.8739439324115;6.801074253334911;2.8399457802923176;2013;1
3082;201301;DF;1150;0.5060881735479354;892.0969209237238;903.4;881.7;1242.3472355769222;21.33519944016795;17.41966410076978;32.4;14.8;21.4;5.8;84.0791871058164;77.86194814295725;81.11686494051784;-288.61559139784947;4.925000000000006;2.0957686882933686;2013;1
3083;201301;ES;1150;0.2970131421744337;992.9282594086;1019.0;900.2;1432.5513959390848;25.21795101553168;20.18391063127912;38.6;14.7;26.6;8.5;78.69257314328583;73.25926481620405;76.07272454640875;155.51164874551972;5.581936351411914;2.465526512322628;2013;1
3084;201301;GO;1150;0.4747413905983946;929.8262995940796;979.1;871.5;1288.679256678276;23.407751734974383;19.51007797654145;36.2;15.5;25.3;6.4;83.65412844036697;77.56467889908257;80.72642683965664;-41.178955453149;4.414776744795091;1.5771361225692362;2013;1
3085;201301;MA;1150;0.257283618855672;996.0227286208597;1015.1;973.8;1382.3008884150718;26.94091942659413;22.298711467935355;36.1;18.8;28.4;14.4;79.4481970795669;74.53650541372802;77.06720190306274;-2025.1468413978491;4.906736675252616;1.885917721518992;2013;1
3086;201301;MG;1150;0.3687908189319288;929.1454381306334;997.5;842.4;1289.6897113959274;23.1571033308504;18.1955703948068;37.4;9.4;25.5;4.3;79.31380675327435;73.4635902340533;76.48321826872012;-490.0172988849064;4.775092649372116;1.8284983480762853;2013;1
3087;201301;MS;1150;0.2057434794299537;965.8670664802102;1007.0;915.3;1627.1406322084588;26.05604023503628;20.023906321285462;40.3;11.7;27.7;1.2;75.15653364433852;68.59586227878911;71.89633497237288;160.92936081242533;4.893670949108694;1.9098296982372176;2013;1
3088;201301;MT;1150;0.4640078166637071;965.351377487424;1001.1;909.1;1216.7841563478985;24.94730304723436;21.8933510981216;36.9;17.5;26.6;12.6;86.90230478156175;81.57757137942896;84.34757381699403;-619.9354838709677;4.235460106841328;1.6008299647372293;2013;1
3089;201301;PA;1150;0.3526107493935877;998.3333577087152;1014.4;927.7;1185.3111729356692;26.143089579524688;22.702305097451337;36.0;19.1;28.8;16.2;84.40079440136184;79.76735388689238;82.14455272363818;-703.4299955197133;3.957457031971938;1.2679245283018856;2013;1
3090;201301;PB;1150;0.0682309124767225;973.4895530726264;1013.1;939.2;1699.4037086092692;26.828026070763467;18.788342644320327;38.3;19.5;25.5;4.8;68.10117603136084;62.34198245286541;65.20279329608938;-2147.125;7.110889054912199;3.2137295081967223;2013;1
3091;201301;PE;1150;0.0712813620071683;964.389564719357;1016.0;917.2;1631.535143442621;26.995306899641648;17.68175403225811;38.9;17.2;25.5;2.5;63.52654569892473;57.899193548387096;60.728158602150536;137.15456989247312;6.565042562724021;2.9770497311827917;2013;1
3092;201301;PI;1150;0.1815087719298256;981.4523468379462;1009.2;947.5;1340.9200268096513;27.05760869565226;20.519421317286337;38.8;18.9;27.5;8.5;73.65091299677766;67.7584070065273;70.69400708927542;-1804.755234861347;4.208695652173939;1.4942567567567564;2013;1
3093;201301;PR;1150;0.1839940071165474;944.476541651634;1021.5;874.9;1560.924997540577;22.543352566414168;17.783981818181783;37.6;8.6;27.4;-9.2;79.41407766990291;73.58584693815622;76.56154918479908;-136.31784712482468;5.621407942238345;2.34561192594374;2013;1
3094;201301;RJ;1150;0.4110983102918506;979.0255184937424;1019.5;825.0;1263.2256714060077;23.721580808563544;20.023653827495917;39.1;10.8;27.1;9.7;83.83663222941006;78.98688556440645;81.54251915058664;-1424.0738407258063;5.644349383207323;2.5238033635187582;2013;1
3095;201301;RN;1150;0.0218546132339235;999.4059179869524;1013.7;981.4;1730.9268706076884;28.697530288909675;19.771854613233906;38.8;20.1;26.0;8.6;63.88570095637975;58.6022859808724;61.27516309412861;-2827.4868951612902;7.993835941204368;3.949574266792805;2013;1
3096;201301;RO;1150;0.7001792114695351;976.3772849462366;1000.7;938.6;1076.5392715756116;25.0403673835125;22.29444444444445;33.9;19.9;26.3;17.3;88.043458781362;83.35573476702508;85.77195340501792;-2366.587365591398;3.8061855670103135;1.4385304659498213;2013;1
3097;201301;RR;1150;0.0005376344086021;1001.667069892473;1006.6;996.9;1615.0824873096465;28.83682795698924;18.811290322580625;36.7;21.8;21.9;11.6;58.63978494623656;54.236559139784944;56.42338709677419;61.443548387096776;7.0033692722371965;2.7349462365591366;2013;1
3098;201301;RS;1150;0.1507757148566647;974.6156850633996;1023.3;870.1;1741.963751479283;22.218177524252432;16.324427619844922;38.7;8.4;26.8;2.2;74.9053512923189;68.64321077539134;71.81283441924799;135.0841688462656;6.490529146678282;3.060614870266734;2013;1
3099;201301;SC;1150;0.184291433146518;942.818846483712;1022.3;813.3;1513.7393515866688;21.01312893081763;16.373795568262977;35.9;6.1;25.7;-7.4;79.91139874141876;73.95502002288329;76.99192280200143;-1455.8231182795698;5.760015733390572;2.4754538956397325;2013;1
3100;201301;SE;1150;0.0429649595687331;992.945660377357;1017.0;965.6;1435.4517872340402;26.88700808625344;20.279708672086716;37.2;19.8;25.5;10.4;73.31016949152543;67.74;70.58943089430895;55.314516129032256;7.598167115902966;3.6975471698113305;2013;1
3101;201301;SP;1150;0.3170263788968782;942.5941948328134;1020.9;830.3;1324.0103149246854;23.01183656848105;18.760296133808684;36.0;9.5;26.4;8.1;81.34642285714285;75.65787428571429;78.59446120098711;-599.6470690253209;5.333806246195681;2.040665823851642;2013;1
3102;201301;TO;1150;0.4845997458703919;977.9733036848878;1000.6;920.3;1327.1062922868743;25.380622617534947;21.618627700127103;36.3;17.8;25.9;12.3;83.93881963876876;78.23670821673875;81.19224904701397;-1041.385528673835;3.755848623853191;1.4202898550724603;2013;1
3103;201302;AC;1150;0.3291666666666673;990.0432957229071;1049.4;977.6;1170.4578258908423;25.115302579365174;22.705528188286777;35.2;20.6;27.2;18.8;88.89607896901563;83.63092953112147;86.36781609195403;182.96800595238096;3.239980109398288;1.274677579365076;2013;2
3104;201302;AL;1150;0.0353532367720957;996.9512858409684;1014.1;977.2;1490.3481412639385;27.01404079219628;20.64549216671598;37.7;20.7;26.1;9.9;73.07369044095887;67.61704646345072;70.36003547147502;-1514.3794642857142;6.31631625703286;2.902423884126512;2013;2
3105;201302;AM;1150;0.4459302325581353;1003.1170182724218;1012.3;985.7;1129.4343754836682;25.744102990033287;23.026818936876985;34.8;20.3;27.2;18.1;88.0001661129568;83.57848837209302;85.87267441860465;-457.6436838624339;2.9246129486277206;0.8295830401126;2013;2
3106;201302;AP;1150;0.7535714285714271;1009.3538690476198;1013.1;1005.7;837.6091160220996;24.60223214285713;23.18526785714286;31.1;20.9;28.4;18.5;92.3154761904762;91.53571428571428;91.91666666666669;103.27678571428572;3.0621460506706435;0.946130952380952;2013;2
3107;201302;BA;1150;0.0750882422150761;970.2312874872714;1016.7;870.7;1609.6092235843582;26.334531668489788;18.72740881458966;39.4;14.5;30.0;5.3;69.5336450729927;63.452174574209245;66.52351823708207;-13.915438988095238;5.725594384481856;2.475463085222754;2013;2
3108;201302;CE;1150;0.120685746670445;983.0752454843008;1012.3;912.0;1438.5602846341983;27.998399806037018;19.501151654746067;39.9;18.5;26.7;7.7;66.50595527467185;60.91164316966456;63.73014910898291;-1146.5395408163265;6.888376338851027;2.876479146459756;2013;2
3109;201302;DF;1150;0.2124999999999999;892.4884672619049;902.7;882.3;1725.7304109589015;22.643377976190443;16.072172619047624;32.3;12.4;21.0;6.6;73.46205357142857;65.77008928571429;69.68452380952381;126.69717261904762;4.953199404761904;2.0593005952381;2013;2
3110;201302;ES;1150;0.071924603174603;993.3715401785706;1017.3;901.6;1676.6791262135928;25.6585152116402;20.169214226633557;37.2;15.8;25.8;10.0;77.0650339235479;71.0575872910806;74.13531844499586;159.13045634920636;5.200330797221307;2.326736111111112;2013;2
3111;201302;GO;1150;0.169755440879516;930.5272530102416;978.8;872.5;1563.5329788684426;24.03391668536381;18.669045655596413;36.4;14.5;25.5;6.3;78.03532323383831;70.80605969701514;74.52522677861909;-368.3807397959184;3.97432119081456;1.407195751365114;2013;2
3112;201302;MA;1150;0.211437827062049;993.7404093139804;1013.8;973.1;1441.7699923254008;26.699164665343982;22.24727195225913;36.4;20.0;31.8;14.7;80.4801109096726;75.34211368241442;77.96014492753623;-1602.897693452381;4.76681998745561;1.79809941520469;2013;2
3113;201302;MG;1150;0.1429305912596385;929.7146776802234;995.5;842.7;1614.2854862620995;23.825730442978305;17.605487158341173;37.9;11.2;25.1;2.8;74.4241767764298;67.64586943963027;71.08023336414048;-382.8083388447972;4.481562978673295;1.7137109363494063;2013;2
3114;201302;MS;1150;0.2453208173544694;966.3490207750452;1005.6;917.5;1462.3735847236935;25.580548972055308;20.70189940994664;39.8;17.5;27.9;4.3;79.61716728540894;73.0780740240747;76.4118572632762;158.72900132275132;4.933623683775331;1.8746926850779984;2013;2
3115;201302;MT;1150;0.3953612086392079;965.2213922471688;1002.0;912.7;1287.2351208065354;24.69193494218688;21.33107038334201;36.4;17.6;26.4;11.8;85.77323348694317;80.09773425499232;83.03305507580119;-714.3858981092437;4.048508000576628;1.4883555726216615;2013;2
3116;201302;PA;1150;0.3602102769139604;995.433901272812;1013.5;927.6;1246.435610357582;25.858522459424865;22.44790944319797;36.8;18.0;28.2;14.6;84.65725175253522;79.9342544068604;82.37310490176083;-672.3840525793651;4.053698833367104;1.323918900714011;2013;2
3117;201302;PB;1150;0.0582794830371566;972.6558651322468;1011.3;939.9;1771.301668520577;26.97298606904902;18.642600444175272;38.9;18.2;25.1;4.9;67.20844273884065;61.55443344778833;64.42378356551585;-1939.858630952381;7.671662290446382;3.5555533117932154;2013;2
3118;201302;PE;1150;0.0128935156152013;964.218723462543;1014.2;918.5;1771.9494611327686;27.449956101843757;16.840612065721764;39.3;17.5;25.3;3.0;59.07112393376819;53.77370797792273;56.44575442117145;26.296502976190474;7.34275498682726;3.379794305782013;2013;2
3119;201302;PI;1150;0.0846463742166517;979.7648546876572;1007.1;949.1;1596.9076125119625;27.919648546876434;19.39141643333009;39.6;18.3;26.4;7.6;67.25767405829379;60.92998934831026;64.01255189726754;-2300.4173715538845;4.35379899497488;1.5435301192743325;2013;2
3120;201302;PR;1150;0.3407908953396185;944.2027526061196;1018.2;876.1;1358.7760784313696;22.763605395830396;19.13872125940768;36.0;11.8;27.8;-5.0;84.21281891723709;78.63420033204206;81.52675550645584;-354.42986542443066;4.962888707037673;1.9427120954003283;2013;2
3121;201302;RJ;1150;0.152623177609877;978.9577587120028;1017.0;825.1;1579.9810341710336;24.88004448681275;20.571020019065795;39.1;11.7;27.6;6.4;81.67171770689838;76.10183320970647;79.00624933799385;-1727.077845982143;5.351392058420812;2.4309420620437936;2013;2
3122;201302;RN;1150;0.0297744360902255;999.043991206643;1012.5;981.0;1822.0867833698023;28.96275036638982;19.78348803126521;38.8;21.4;25.0;9.7;63.21057786483839;57.75342801175319;60.552271617000486;-2613.8229166666665;8.460826319816364;4.135377958768131;2013;2
3123;201302;RO;1150;0.5067441860465134;978.382364341084;1000.1;939.5;1162.1446491849754;25.023333333333344;22.189612403100767;34.4;19.7;27.3;17.2;87.87121799844842;82.7234290147401;85.41395348837209;-247.39322916666663;3.799961210240492;1.460348837209305;2013;2
3124;201302;RR;1150;0.1214285714285714;1000.94568452381;1005.8;996.0;1339.3846994535509;27.674107142857128;20.64151785714285;36.1;21.9;24.8;16.5;69.9389880952381;64.55505952380952;67.22767857142857;74.45833333333333;6.578422619047615;2.4943452380952387;2013;2
3125;201302;RS;1150;0.2249999999999977;973.4367016781296;1020.9;872.0;1499.3147921164489;22.48483860581177;17.77794468963857;39.3;7.9;28.9;-4.4;79.68178504899976;73.80394539636245;76.82712550607287;145.84628378378378;6.1560335105526525;2.839710973351584;2013;2
3126;201302;SC;1150;0.3128650971964428;946.1371450677036;1019.6;815.1;1314.876918814071;21.735711976725398;18.290050917320038;40.5;5.7;26.2;2.3;84.81097659402744;79.40143803522379;82.29558680892337;-1637.8261160714285;5.098953326097089;2.249709020368555;2013;2
3127;201302;SE;1150;0.0215651135005973;992.812305854241;1015.6;967.4;1501.5393667296785;27.10701911589005;20.106601650412603;41.0;19.8;26.0;7.8;72.153095684803;66.30281425891182;69.30045011252813;57.02440476190476;7.395221027479067;3.528434886499416;2013;2
3128;201302;SP;1150;0.2820741972357853;942.8113832563724;1017.8;830.4;1437.431214028777;23.619780164625546;19.13277588573169;36.6;11.2;26.9;8.4;81.05747126436782;74.61911300986675;77.91699283281655;-613.6718509984639;4.51289032056947;1.5726805194805236;2013;2
3129;201302;TO;1150;0.2188187164408087;975.5091673447242;998.7;919.7;1496.7451117318458;25.67283303502941;21.251150600869394;36.3;17.6;26.4;11.1;81.65702955097863;75.2182702149437;78.53349526975198;-146.85057043650792;3.758808456117869;1.4687995904786222;2013;2
3130;201303;AC;1150;0.5110906862745118;987.2419125683034;998.4;977.2;1228.926304713806;25.25122950819677;22.87821285140565;35.9;19.6;26.9;17.1;89.13928841786526;83.88670199343932;86.60065261044177;9.794354838709678;3.2444748858447428;1.2340696879981723;2013;3
3131;201303;AL;1150;0.048334514528703;998.6954405858756;1015.9;975.9;1465.1288788221989;27.60979369219821;20.793194213896097;39.7;19.4;26.4;9.8;71.69636105860114;66.60586011342156;69.18497519489723;-409.10259856630825;6.007301512287334;2.7687928183321517;2013;3
3132;201303;AM;1150;0.3878286753762133;1003.7250497931705;1014.1;986.3;1176.9902849740936;26.225685613605005;23.38461008120132;39.6;21.0;36.8;19.6;87.55224452275165;83.06434809253868;85.38654818446453;-661.6465800477897;2.705591624736242;0.776667748742091;2013;3
3133;201303;AP;1150;0.4139344262295079;1010.160655737705;1015.1;1005.8;1202.4851116625307;25.356693989071037;23.205874316939894;32.1;21.0;29.2;18.5;88.8346994535519;87.4153005464481;88.14890710382514;-68.1008064516129;3.601229508196723;1.1799180327868848;2013;3
3134;201303;BA;1150;0.0646471156944896;970.5930218403092;1019.0;869.8;1568.7303689989817;26.85943284757781;19.122547050509464;41.2;15.4;28.8;1.7;69.15130602552686;63.41975998807394;66.39684547280709;-490.7959677419355;5.507744409403704;2.337023775422492;2013;3
3135;201303;CE;1150;0.1039486356340289;982.9195792398536;1013.9;912.4;1381.7096919473968;28.006658727795813;20.327934901260235;39.0;18.9;27.1;8.9;68.81998807868071;63.48549572819392;66.17435744765307;-233.61319124423963;6.286650099403587;2.6086757990867646;2013;3
3136;201303;DF;1150;0.2600550964187327;892.9203856749299;904.6;881.3;1404.5232997481112;22.11039944903578;17.662190082644628;32.5;14.7;21.6;10.1;81.75550964187327;74.48691460055096;78.14531680440771;-106.9899193548387;4.741391184573006;1.9713498622589551;2013;3
3137;201303;ES;1150;0.3009667024704632;993.3041098255914;1020.9;900.5;1376.062261014131;25.040478747890173;20.88425015365706;38.8;14.4;26.4;13.3;82.18887352082373;76.90994313815891;79.63045482483098;-96.77673237753883;4.846255371393496;2.1326070277735134;2013;3
3138;201303;GO;1150;0.2990994885094697;930.8088551289904;979.7;871.9;1456.3272174668114;24.1890713748032;19.63360312778659;37.2;15.2;33.5;10.5;81.05146150679292;74.33539179360505;77.77927155497633;-491.8620071684588;4.028762061178407;1.432886181643978;2013;3
3139;201303;MA;1150;0.28002667555852;994.1852521772474;1015.5;973.4;1404.8202919188318;26.761757105943065;22.69389989053644;36.9;21.0;31.3;14.1;82.17839346222843;77.06198923659558;79.70255746840482;-1726.112063172043;4.333742331288341;1.587366003062791;2013;3
