state;month_x;number;id;code;precipitation;pressure;max_preasure;min_preasure;radiation;temperature;dew_point;max_temperature;min_temperature;max_dew_point;min_dew_point;max_humidity;min_humidity;humidity;wind_direction;wind_gust;wind_speed;year;month_y
Mato Grosso;Outubro;854.0;MT200910;MT;0.1618513620735251;965.3971753504428;999.6;908.4;1431.6784720105604;26.07540862205757;20.66009997849929;38.7;13.2;31.2;6.6;77.96179062768702;71.52144239036973;74.80944958073533;-3078.7901965725805;4.255299329773981;1.673179728732755;2009;10
Mato Grosso;Outubro;4.465;MT201010;MT;0.1390665122602084;963.7415487639136;1000.8;908.3;2102.2759795570805;26.41816122048233;19.14857761442025;40.7;13.5;30.3;-1.1;71.12678112884548;64.78988973364886;67.99113841196315;-2255.6189936155915;4.483016362090945;1.7560877183666852;2010;10
Mato Grosso;Outubro;597.0;MT201010;MT;0.1390665122602084;963.7415487639136;1000.8;908.3;2102.2759795570805;26.41816122048233;19.14857761442025;40.7;13.5;30.3;-1.1;71.12678112884548;64.78988973364886;67.99113841196315;-2255.6189936155915;4.483016362090945;1.7560877183666852;2010;10
Mato Grosso;Outubro;2.01;MT201110;MT;0.2196207584830324;964.483482283196;999.0;910.1;1424.0705996457712;25.671118160879512;19.96310025639915;40.0;15.3;30.2;8.5;76.64011299435029;70.33120382442416;73.52175046716788;-456.9584147930922;4.36730284323103;1.7027249022164213;2011;10
Mato Grosso;Outubro;276.0;MT201110;MT;0.2196207584830324;964.483482283196;999.0;910.1;1424.0705996457712;25.671118160879512;19.96310025639915;40.0;15.3;30.2;8.5;76.64011299435029;70.33120382442416;73.52175046716788;-456.9584147930922;4.36730284323103;1.7027249022164213;2011;10
Mato Grosso;Outubro;2.837;MT201210;MT;0.1288807589228735;965.4667821067834;1002.7;910.0;1519.5926608345612;26.79255411255393;19.790047412904567;40.9;16.3;25.6;2.3;72.13340756319849;65.34360179801229;68.77233560090703;-225.5033997469956;4.63540575106236;1.7985692491650462;2012;10
Mato Grosso;Outubro;652.0;MT201210;MT;0.1288807589228735;965.4667821067834;1002.7;910.0;1519.5926608345612;26.79255411255393;19.790047412904567;40.9;16.3;25.6;2.3;72.13340756319849;65.34360179801229;68.77233560090703;-225.5033997469956;4.63540575106236;1.7985692491650462;2012;10
Mato Grosso;Outubro;1.986;MT201310;MT;0.217887020954504;966.5357142857148;1003.4;912.1;1367.669729147426;25.70153374233118;20.147653573420342;38.3;16.4;26.3;6.3;77.07565737051793;70.78920318725099;74.00784798024061;-264.16121125869705;4.490789315123566;1.7416221856563625;2013;10
Mato Grosso;Outubro;378.0;MT201310;MT;0.217887020954504;966.5357142857148;1003.4;912.1;1367.669729147426;25.70153374233118;20.147653573420342;38.3;16.4;26.3;6.3;77.07565737051793;70.78920318725099;74.00784798024061;-264.16121125869705;4.490789315123566;1.7416221856563625;2013;10
Mato Grosso;Outubro;5.281;MT201410;MT;0.1401203427946275;965.4072476932624;1002.2;912.9;1390.045588624925;26.94700831024941;19.11285133136105;40.6;16.3;32.4;1.7;69.57540141594558;63.38161121651011;66.48132396449704;-1358.4543801391524;4.392746452576577;1.639865778067752;2014;10
Mato Grosso;Outubro;581.0;MT201410;MT;0.1401203427946275;965.4072476932624;1002.2;912.9;1390.045588624925;26.94700831024941;19.11285133136105;40.6;16.3;32.4;1.7;69.57540141594558;63.38161121651011;66.48132396449704;-1358.4543801391524;4.392746452576577;1.639865778067752;2014;10
Mato Grosso;Outubro;6.49;MT201510;MT;0.1238794604003484;965.2480342810549;1005.9;911.7;1380.8074877250438;27.466243078878023;19.5498773841962;41.9;14.8;31.0;4.2;69.11217335882728;62.98816352544842;66.02756584922797;-1107.8140417457305;4.558664481769786;1.687850467289711;2015;10
Mato Grosso;Outubro;507.0;MT201510;MT;0.1238794604003484;965.2480342810549;1005.9;911.7;1380.8074877250438;27.466243078878023;19.5498773841962;41.9;14.8;31.0;4.2;69.11217335882728;62.98816352544842;66.02756584922797;-1107.8140417457305;4.558664481769786;1.687850467289711;2015;10
Mato Grosso;Outubro;2.749;MT201610;MT;0.1647267355982268;965.8694817214202;1003.5;911.7;1353.6494176896456;26.203965756594133;19.351800092549865;40.0;11.0;27.5;-2.1;72.77760281585772;66.28959799925899;69.54345210550672;-1293.560404807084;4.102836747937364;1.4599333610995322;2016;10
Mato Grosso;Outubro;1.2;MT201610;MT;0.1647267355982268;965.8694817214202;1003.5;911.7;1353.6494176896456;26.203965756594133;19.351800092549865;40.0;11.0;27.5;-2.1;72.77760281585772;66.28959799925899;69.54345210550672;-1293.560404807084;4.102836747937364;1.4599333610995322;2016;10
Mato Grosso;Outubro;4.8;MT201710;MT;0.1649640386641607;965.2687196682266;1004.4;830.0;1223.8171615500703;26.47092516658144;19.175491201093426;41.4;13.5;27.8;-1.7;71.24881344336598;64.96087235407312;68.11562446608576;-717.7838930348258;4.362040921154053;1.5785570885481046;2017;10
Mato Grosso;Outubro;685.0;MT201710;MT;0.1649640386641607;965.2687196682266;1004.4;830.0;1223.8171615500703;26.47092516658144;19.175491201093426;41.4;13.5;27.8;-1.7;71.24881344336598;64.96087235407312;68.11562446608576;-717.7838930348258;4.362040921154053;1.5785570885481046;2017;10
Mato Grosso;Novembro;2.097;MT200311;MT;0.3090476190476203;970.3433333333342;1010.0;944.7;1514.2951699463326;25.36673160173157;20.875573841489768;38.0;16.5;25.5;8.4;81.06060606060606;75.1064935064935;78.16435686444348;100.2143470790378;4.598852565490365;2.077380952380957;2003;11
Mato Grosso;Novembro;380.0;MT200311;MT;0.3090476190476203;970.3433333333342;1010.0;944.7;1514.2951699463326;25.36673160173157;20.875573841489768;38.0;16.5;25.5;8.4;81.06060606060606;75.1064935064935;78.16435686444348;100.2143470790378;4.598852565490365;2.077380952380957;2003;11
Mato Grosso;Novembro;2.405;MT200411;MT;0.2598489487650541;970.79163094509;1009.9;944.6;1575.197080291971;25.84190651153298;21.17172892427025;37.4;16.8;27.4;10.3;79.79771381914676;74.28760971626862;77.13900796080833;-100.92023809523808;3.754226214781549;1.625801183915089;2004;11
Mato Grosso;Novembro;208.0;MT200411;MT;0.2598489487650541;970.79163094509;1009.9;944.6;1575.197080291971;25.84190651153298;21.17172892427025;37.4;16.8;27.4;10.3;79.79771381914676;74.28760971626862;77.13900796080833;-100.92023809523808;3.754226214781549;1.625801183915089;2004;11
Mato Grosso;Novembro;1.368;MT200511;MT;0.1883888888888889;972.855055555555;1009.8;952.8;17159.46148867314;26.31861111111114;21.4078819444444;37.5;18.1;25.3;14.2;77.96145833333334;72.88229166666666;75.48680555555555;-2729.785515873016;3.695333333333331;1.6765000000000008;2005;11
Mato Grosso;Novembro;159.0;MT200511;MT;0.1883888888888889;972.855055555555;1009.8;952.8;17159.46148867314;26.31861111111114;21.4078819444444;37.5;18.1;25.3;14.2;77.96145833333334;72.88229166666666;75.48680555555555;-2729.785515873016;3.695333333333331;1.6765000000000008;2005;11
Mato Grosso;Novembro;1.031;MT200611;MT;0.1607171964140181;968.7285737571318;996.6;923.8;10866.51657294081;25.92874144114769;18.95958488018902;37.6;15.9;26.3;-10.0;73.6474445191661;68.42775960048218;70.9177408412483;-1838.341300940439;3.7933115823817305;1.6099298874938934;2006;11
Mato Grosso;Novembro;83.0;MT200611;MT;0.1607171964140181;968.7285737571318;996.6;923.8;10866.51657294081;25.92874144114769;18.95958488018902;37.6;15.9;26.3;-10.0;73.6474445191661;68.42775960048218;70.9177408412483;-1838.341300940439;3.7933115823817305;1.6099298874938934;2006;11
Mato Grosso;Novembro;299.0;MT200711;MT;0.268787524366471;967.5089512670612;997.0;922.5;3989.647826086956;25.4867290448343;21.16071734892779;37.1;17.2;31.5;9.5;81.66979362101313;75.73733583489681;78.82230019493177;-1412.2025;4.608317683881056;1.9201793372319595;2007;11
Mato Grosso;Novembro;82.0;MT200711;MT;0.268787524366471;967.5089512670612;997.0;922.5;3989.647826086956;25.4867290448343;21.16071734892779;37.1;17.2;31.5;9.5;81.66979362101313;75.73733583489681;78.82230019493177;-1412.2025;4.608317683881056;1.9201793372319595;2007;11
Mato Grosso;Novembro;190.0;MT200811;MT;0.2310119101736509;965.2121920174568;997.8;908.0;2438.2527989176388;25.68338942963716;21.16086758821395;42.4;17.3;42.3;11.8;81.08022023024071;74.84693088228603;78.04042379046926;-584.6638020833333;4.122098793535218;1.6837894354032137;2008;11
Mato Grosso;Novembro;50.0;MT200811;MT;0.2310119101736509;965.2121920174568;997.8;908.0;2438.2527989176388;25.68338942963716;21.16086758821395;42.4;17.3;42.3;11.8;81.08022023024071;74.84693088228603;78.04042379046926;-584.6638020833333;4.122098793535218;1.6837894354032137;2008;11
Mato Grosso;Novembro;588.0;MT200911;MT;0.251868827413105;964.6525727069316;995.0;908.8;1469.9045721476557;25.7214765100672;21.70174791980784;43.4;17.8;33.3;12.5;83.27602214888977;77.3444264220594;80.37954939341421;-3155.7809027777776;4.135876007586567;1.6113203078744731;2009;11
Mato Grosso;Novembro;439.0;MT200911;MT;0.251868827413105;964.6525727069316;995.0;908.8;1469.9045721476557;25.7214765100672;21.70174791980784;43.4;17.8;33.3;12.5;83.27602214888977;77.3444264220594;80.37954939341421;-3155.7809027777776;4.135876007586567;1.6113203078744731;2009;11
Mato Grosso;Novembro;768.0;MT201011;MT;0.2814432452161192;962.7196569164206;998.5;906.1;2059.0924251207725;25.01004223369322;20.560895864838056;37.6;15.2;30.2;4.9;81.18147684605758;75.2587879420048;78.28930489649059;-2098.963932291667;4.21913948195514;1.637886011485519;2010;11
Mato Grosso;Novembro;259.0;MT201011;MT;0.2814432452161192;962.7196569164206;998.5;906.1;2059.0924251207725;25.01004223369322;20.560895864838056;37.6;15.2;30.2;4.9;81.18147684605758;75.2587879420048;78.28930489649059;-2098.963932291667;4.21913948195514;1.637886011485519;2010;11
Mato Grosso;Novembro;1.103;MT201111;MT;0.2587492160200672;964.5241942743952;997.1;910.3;1507.7768940636174;25.323188091311444;20.60183175622907;39.1;13.3;29.9;7.8;80.29723042194826;74.12076749435666;77.26608212518448;-131.30185185185186;4.231714198897443;1.6293867453669468;2011;11
Mato Grosso;Novembro;445.0;MT201111;MT;0.2587492160200672;964.5241942743952;997.1;910.3;1507.7768940636174;25.323188091311444;20.60183175622907;39.1;13.3;29.9;7.8;80.29723042194826;74.12076749435666;77.26608212518448;-131.30185185185186;4.231714198897443;1.6293867453669468;2011;11
Mato Grosso;Novembro;375.0;MT201211;MT;0.3392319311575875;965.449780672606;999.2;909.7;1275.6284023668672;25.332119278656496;21.550492064899306;39.6;17.5;26.6;10.0;83.91655570350643;78.2109631602308;81.14128025534178;-599.9931781045751;4.16859045504999;1.581329492576991;2012;11
Mato Grosso;Novembro;115.0;MT201211;MT;0.3392319311575875;965.449780672606;999.2;909.7;1275.6284023668672;25.332119278656496;21.550492064899306;39.6;17.5;26.6;10.0;83.91655570350643;78.2109631602308;81.14128025534178;-599.9931781045751;4.16859045504999;1.581329492576991;2012;11
Mato Grosso;Novembro;1.064;MT201311;MT;0.267742786769876;964.5199019398848;1001.9;909.2;1358.4942284948304;25.0109055252388;20.93019455584957;38.0;17.4;26.7;11.8;82.67467463196074;77.0061446554299;79.91313251983958;-642.7102532679738;4.348185857888626;1.6857438372694378;2013;11
Mato Grosso;Novembro;423.0;MT201311;MT;0.267742786769876;964.5199019398848;1001.9;909.2;1358.4942284948304;25.0109055252388;20.93019455584957;38.0;17.4;26.7;11.8;82.67467463196074;77.0061446554299;79.91313251983958;-642.7102532679738;4.348185857888626;1.6857438372694378;2013;11
Mato Grosso;Novembro;1.018;MT201411;MT;0.2950771324863858;964.6497636667472;1001.1;910.7;1346.0836297388737;25.61037618278336;21.015836727138087;37.5;16.4;27.5;3.1;80.46906714861672;74.97525371889337;77.76735468345058;-1014.8870098039216;4.159565580618258;1.5326532504868715;2014;11
Mato Grosso;Novembro;190.0;MT201411;MT;0.2950771324863858;964.6497636667472;1001.1;910.7;1346.0836297388737;25.61037618278336;21.015836727138087;37.5;16.4;27.5;3.1;80.46906714861672;74.97525371889337;77.76735468345058;-1014.8870098039216;4.159565580618258;1.5326532504868715;2014;11
Mato Grosso;Novembro;1.93;MT201511;MT;0.1940597993443905;963.9007149200718;1002.9;909.7;1384.9551929260472;26.499178507992823;21.147345034436785;39.5;17.0;29.6;9.5;77.91497885599821;71.67353661250834;74.84790046656299;-620.2154003267974;4.178442020921476;1.4741951241173985;2015;11
Mato Grosso;Novembro;276.0;MT201511;MT;0.1940597993443905;963.9007149200718;1002.9;909.7;1384.9551929260472;26.499178507992823;21.147345034436785;39.5;17.0;29.6;9.5;77.91497885599821;71.67353661250834;74.84790046656299;-620.2154003267974;4.178442020921476;1.4741951241173985;2015;11
Mato Grosso;Novembro;918.0;MT201611;MT;0.2879743071250135;965.1873680074716;1004.7;907.9;1261.7270582244073;25.40855557192681;21.054953096606194;38.1;15.4;28.3;6.9;81.51871158101795;75.79690189328744;78.72692893276361;-1523.393341503268;3.8860875984252377;1.3550670531021225;2016;11
Mato Grosso;Novembro;258.0;MT201611;MT;0.2879743071250135;965.1873680074716;1004.7;907.9;1261.7270582244073;25.40855557192681;21.054953096606194;38.1;15.4;28.3;6.9;81.51871158101795;75.79690189328744;78.72692893276361;-1523.393341503268;3.8860875984252377;1.3550670531021225;2016;11
Mato Grosso;Novembro;813.0;MT201711;MT;0.3291138089392041;963.2465548364352;1001.9;830.0;1303.0117414153033;25.588990355893124;21.291369301690192;38.4;15.8;27.9;2.0;81.79383602633153;76.16034025818585;79.02953730578794;-784.6393904320988;3.9090850790936575;1.3922876653862466;2017;11
Mato Grosso;Novembro;133.0;MT201711;MT;0.3291138089392041;963.2465548364352;1001.9;830.0;1303.0117414153033;25.588990355893124;21.291369301690192;38.4;15.8;27.9;2.0;81.79383602633153;76.16034025818585;79.02953730578794;-784.6393904320988;3.9090850790936575;1.3922876653862466;2017;11
Mato Grosso;Dezembro;1.157;MT200212;MT;0.0;995.5140624999998;1008.4;995.5;0.4652307692307693;25.85349025974023;21.58454027664765;36.4;20.3;25.1;19.5;80.82678686413394;75.64025974025974;78.97154471544715;-8255.92178442029;6.242187500000001;4.312765957446808;2002;12
Mato Grosso;Dezembro;376.0;MT200212;MT;0.0;995.5140624999998;1008.4;995.5;0.4652307692307693;25.85349025974023;21.58454027664765;36.4;20.3;25.1;19.5;80.82678686413394;75.64025974025974;78.97154471544715;-8255.92178442029;6.242187500000001;4.312765957446808;2002;12
Mato Grosso;Dezembro;1.622;MT200312;MT;0.3620376831821361;971.271272388928;1009.0;944.6;1609.726708074534;25.72891370086067;21.56762037683184;36.3;19.0;28.8;11.7;82.41660851360781;76.30262851826006;79.47941381716679;-1587.201804915515;4.365704979060022;1.8840660618748573;2003;12
Mato Grosso;Dezembro;153.0;MT200312;MT;0.3620376831821361;971.271272388928;1009.0;944.6;1609.726708074534;25.72891370086067;21.56762037683184;36.3;19.0;28.8;11.7;82.41660851360781;76.30262851826006;79.47941381716679;-1587.201804915515;4.365704979060022;1.8840660618748573;2003;12
Mato Grosso;Dezembro;1.217;MT200412;MT;0.1907382290253829;970.8067428792884;1009.3;943.4;1542.9665551839464;25.76413485758574;21.51116062778537;36.9;19.7;26.0;10.0;81.49137763999225;76.07421042433637;78.85855454369309;86.78110599078342;3.765684944778154;1.6320674287928756;2004;12
Mato Grosso;Dezembro;110.0;MT200412;MT;0.1907382290253829;970.8067428792884;1009.3;943.4;1542.9665551839464;25.76413485758574;21.51116062778537;36.9;19.7;26.0;10.0;81.49137763999225;76.07421042433637;78.85855454369309;86.78110599078342;3.765684944778154;1.6320674287928756;2004;12
Mato Grosso;Dezembro;246.0;MT200512;MT;0.2784292630446482;972.5310650887584;1008.5;952.9;16637.78507992895;25.35747713824634;21.643083525916083;35.3;19.4;31.4;17.6;82.25647058823529;77.61680672268908;79.9727731092437;-2743.063940092166;4.011188811188807;1.8340236686390528;2005;12
Mato Grosso;Dezembro;46.0;MT200512;MT;0.2784292630446482;972.5310650887584;1008.5;952.9;16637.78507992895;25.35747713824634;21.643083525916083;35.3;19.4;31.4;17.6;82.25647058823529;77.61680672268908;79.9727731092437;-2743.063940092166;4.011188811188807;1.8340236686390528;2005;12
Mato Grosso;Dezembro;23.0;MT200612;MT;0.3485938375350135;966.5727170868322;998.1;923.8;6013.091314604324;24.73313536530708;20.185329821346777;35.5;18.1;25.5;-9.9;82.94152581087255;78.25733087046872;80.61162710698315;-1803.355021598272;3.942905178211146;1.6305098039215746;2006;12
Mato Grosso;Dezembro;18.0;MT200612;MT;0.3485938375350135;966.5727170868322;998.1;923.8;6013.091314604324;24.73313536530708;20.185329821346777;35.5;18.1;25.5;-9.9;82.94152581087255;78.25733087046872;80.61162710698315;-1803.355021598272;3.942905178211146;1.6305098039215746;2006;12
Mato Grosso;Dezembro;81.0;MT200712;MT;0.2636295406784731;967.6795106574616;995.9;922.9;3951.418877551036;25.06323176223364;21.386550585409733;36.9;17.5;28.0;13.9;84.28501579659996;78.43463216488641;81.46307415190634;-1533.6681451612903;4.334550519500102;1.7803587511258003;2007;12
Mato Grosso;Dezembro;15.0;MT200712;MT;0.2636295406784731;967.6795106574616;995.9;922.9;3951.418877551036;25.06323176223364;21.386550585409733;36.9;17.5;28.0;13.9;84.28501579659996;78.43463216488641;81.46307415190634;-1533.6681451612903;4.334550519500102;1.7803587511258003;2007;12
Mato Grosso;Dezembro;159.0;MT200812;MT;0.3267461513864101;965.1130967064062;998.6;905.8;2381.060295351588;24.910406102964725;21.21673529820013;37.1;12.7;33.7;6.7;84.51168602767622;78.84514277780349;81.74914375636398;-940.2073672715054;4.11404864222367;1.68128911424787;2008;12
Mato Grosso;Dezembro;208.0;MT200812;MT;0.3267461513864101;965.1130967064062;998.6;905.8;2381.060295351588;24.910406102964725;21.21673529820013;37.1;12.7;33.7;6.7;84.51168602767622;78.84514277780349;81.74914375636398;-940.2073672715054;4.11404864222367;1.68128911424787;2008;12
Mato Grosso;Dezembro;171.0;MT200912;MT;0.3124423480083823;965.2660429769422;998.4;907.9;1751.127012452206;24.85474842767307;21.7306080110644;38.2;17.7;32.4;14.2;86.70961713034656;81.40588455171677;84.14253695501361;-3067.6974966397847;4.198367555884213;1.6729354930377889;2009;12
Mato Grosso;Dezembro;87.0;MT200912;MT;0.3124423480083823;965.2660429769422;998.4;907.9;1751.127012452206;24.85474842767307;21.7306080110644;38.2;17.7;32.4;14.2;86.70961713034656;81.40588455171677;84.14253695501361;-3067.6974966397847;4.198367555884213;1.6729354930377889;2009;12
Mato Grosso;Dezembro;846.0;MT201012;MT;0.2620855505525971;961.9016833810946;998.2;906.3;2049.3341973708425;24.93733115022513;20.82670384772835;37.4;10.1;30.7;5.4;82.67985464223564;76.72033985054765;79.77701596397871;-1974.6345766129032;4.251706639602621;1.6569636470399678;2010;12
Mato Grosso;Dezembro;276.0;MT201012;MT;0.2620855505525971;961.9016833810946;998.2;906.3;2049.3341973708425;24.93733115022513;20.82670384772835;37.4;10.1;30.7;5.4;82.67985464223564;76.72033985054765;79.77701596397871;-1974.6345766129032;4.251706639602621;1.6569636470399678;2010;12
Mato Grosso;Dezembro;431.0;MT201112;MT;0.3451654938754184;964.2726811756728;998.7;910.2;1383.1819495449442;24.92837726345053;21.355557003257232;36.4;15.6;31.2;5.5;84.78645380198364;78.96437271619976;81.96169381107492;-444.2042603453894;4.118268059181919;1.5772492288978448;2011;12
Mato Grosso;Dezembro;577.0;MT201112;MT;0.3451654938754184;964.2726811756728;998.7;910.2;1383.1819495449442;24.92837726345053;21.355557003257232;36.4;15.6;31.2;5.5;84.78645380198364;78.96437271619976;81.96169381107492;-444.2042603453894;4.118268059181919;1.5772492288978448;2011;12
Mato Grosso;Dezembro;492.0;MT201212;MT;0.2398484529572672;964.6162850408224;1000.4;910.2;1488.7704902034363;25.509377893762167;21.33416954289086;38.0;16.5;27.3;11.5;82.5618157318511;76.1963533771265;79.43501136459298;-435.2437144212524;4.220027816411696;1.6025429437520895;2012;12
Mato Grosso;Dezembro;194.0;MT201212;MT;0.2398484529572672;964.6162850408224;1000.4;910.2;1488.7704902034363;25.509377893762167;21.33416954289086;38.0;16.5;27.3;11.5;82.5618157318511;76.1963533771265;79.43501136459298;-435.2437144212524;4.220027816411696;1.6025429437520895;2012;12
Mato Grosso;Dezembro;447.0;MT201312;MT;0.378441286723033;965.1940660365336;1000.5;907.9;1296.2281354920526;24.85662696562529;21.625694621463044;37.8;17.0;26.9;14.8;85.93199302928551;80.89063629021975;83.49515676777976;-1004.333214737508;4.510625382129463;1.728639399362691;2013;12
Mato Grosso;Dezembro;195.0;MT201312;MT;0.378441286723033;965.1940660365336;1000.5;907.9;1296.2281354920526;24.85662696562529;21.625694621463044;37.8;17.0;26.9;14.8;85.93199302928551;80.89063629021975;83.49515676777976;-1004.333214737508;4.510625382129463;1.728639399362691;2013;12
Mato Grosso;Dezembro;466.0;MT201412;MT;0.3900131539006324;965.6646381144976;1002.1;911.6;1246.949258609691;24.856262159007287;21.467884005043224;37.1;17.4;26.7;-9.9;85.11909106708377;80.2763272410792;82.79939143664421;-538.8576850094877;4.026898815105303;1.4561349693251433;2014;12
Mato Grosso;Dezembro;84.0;MT201412;MT;0.3900131539006324;965.6646381144976;1002.1;911.6;1246.949258609691;24.856262159007287;21.467884005043224;37.1;17.4;26.7;-9.9;85.11909106708377;80.2763272410792;82.79939143664421;-538.8576850094877;4.026898815105303;1.4561349693251433;2014;12
Mato Grosso;Dezembro;1.777;MT201512;MT;0.2086578818936043;965.1262080802784;1002.1;912.6;1464.0008750683646;26.21889798433252;21.38583883751652;38.2;17.3;28.1;12.5;79.6894423627948;73.52739695834252;76.6706296785557;-846.3513598987983;4.142516976805716;1.4504049295774586;2015;12
Mato Grosso;Dezembro;394.0;MT201512;MT;0.2086578818936043;965.1262080802784;1002.1;912.6;1464.0008750683646;26.21889798433252;21.38583883751652;38.2;17.3;28.1;12.5;79.6894423627948;73.52739695834252;76.6706296785557;-846.3513598987983;4.142516976805716;1.4504049295774586;2015;12
Mato Grosso;Dezembro;425.0;MT201612;MT;0.3979920965502427;966.503666607046;1001.9;910.8;1168.9026800030483;24.75005365766418;21.45759066314889;36.6;16.8;27.4;12.5;85.68003222053164;80.49091478696742;83.17761481017753;-983.2116540164452;3.6961504028648138;1.2723153987208669;2016;12
Mato Grosso;Dezembro;123.0;MT201612;MT;0.3979920965502427;966.503666607046;1001.9;910.8;1168.9026800030483;24.75005365766418;21.45759066314889;36.6;16.8;27.4;12.5;85.68003222053164;80.49091478696742;83.17761481017753;-983.2116540164452;3.6961504028648138;1.2723153987208669;2016;12
Minas Gerais;Janeiro;37.0;MG200301;MG;0.4485801217038545;944.3034989857996;996.7;884.1;17092.63175965665;24.440461847389606;19.871485943775035;36.7;16.1;25.3;11.5;81.09789156626506;74.82479919678715;78.0070281124498;-4608.855376344086;4.609081684424154;2.1193711967545643;2003;1
Minas Gerais;Janeiro;22.0;MG200401;MG;0.37450248756219;927.3189424572298;996.3;878.5;11132.025789473684;23.18426616915417;18.58678482587072;37.6;13.5;24.4;9.8;79.88526119402985;74.44900497512438;77.24253731343283;-1241.6290322580646;5.400963930348261;2.5009328358209;2004;1
Minas Gerais;Janeiro;28.0;MG200501;MG;0.467780198499155;910.7895908980878;995.9;841.2;9377.281837074;22.4502783829581;18.039966109900742;37.1;7.7;23.8;6.5;80.86185167232186;75.15244789142027;78.13168724279835;-602.2428315412186;5.095031507513338;2.1510653753026654;2005;1
Minas Gerais;Janeiro;109.0;MG200601;MG;0.2342716252311488;915.9389562358748;997.3;843.1;10053.930812720851;22.55845490034936;16.28853503184707;36.5;11.5;23.8;6.9;73.6587220053421;67.28066570782823;70.51859461680706;-532.8448540706605;4.801314978426133;2.01715635915348;2006;1
Minas Gerais;Janeiro;91.0;MG200701;MG;0.4894157792551545;922.4621992116278;994.2;840.0;2431.916183014113;22.64451962110953;19.38124926131657;36.6;11.0;25.7;-4.4;86.03479084077865;80.35915034613336;83.29706890438483;-1066.6392162944585;4.816812021213958;1.9480958267113893;2007;1
Minas Gerais;Janeiro;85.0;MG200801;MG;0.30336336166728;931.5273784982094;997.9;838.4;1460.1879198704926;22.8267882861255;17.73958092118264;37.1;8.9;24.5;1.0;78.77724435909745;72.46943040298213;75.70639066956595;-540.5028225806452;4.897836084905668;2.0697845119830154;2008;1
Minas Gerais;Janeiro;74.0;MG200901;MG;0.3440503865491729;929.2818321890056;998.5;838.7;1187.335360174265;22.865456560523224;18.77144440539604;35.3;9.1;26.1;7.4;82.7259996215091;76.38476303765985;79.63080208699414;-517.3819789081886;4.616313789359381;1.9116654000651083;2009;1
Minas Gerais;Janeiro;118.0;MG201001;MG;0.1504746963836501;929.9549604333682;997.9;843.6;1370.4006189481688;24.108399277710035;18.21548028932144;39.0;13.6;25.7;6.1;75.60903680375777;68.95585684165577;72.32404515974058;-420.27403846153845;4.599322655191644;1.811219693549668;2010;1
Minas Gerais;Janeiro;61.0;MG201101;MG;0.2582274228766561;927.7351615846026;995.9;840.1;1371.9188104089217;23.31308158018399;18.50308542991437;36.5;12.2;26.2;7.4;79.87714056491548;73.50911555592442;76.72026541332596;-801.3440353012782;4.748822340926051;1.8753331490184888;2011;1
Minas Gerais;Janeiro;75.0;MG201201;MG;0.3671574852079078;930.4670067135328;996.6;838.8;1283.146954115561;22.30232088534553;17.864150844434977;35.0;6.6;25.9;4.3;81.06387052775155;75.02984996327773;78.1163851882933;-191.43244065733413;4.696411050187573;1.8413248714989792;2012;1
Minas Gerais;Janeiro;75.0;MG201301;MG;0.3687908189319288;929.1454381306334;997.5;842.4;1289.6897113959274;23.1571033308504;18.1955703948068;37.4;9.4;25.5;4.3;79.31380675327435;73.4635902340533;76.48321826872012;-490.0172988849064;4.775092649372116;1.8284983480762853;2013;1
Minas Gerais;Janeiro;133.0;MG201401;MG;0.100012890917059;931.7495876841411;998.3;845.0;1793.085466765599;23.893682730410312;17.1191174966765;43.9;9.2;43.4;-2.1;72.46240322951532;65.13048366079869;68.81204044117646;-302.141348973607;4.730071037972095;1.8643225575813096;2014;1
Minas Gerais;Janeiro;147.0;MG201501;MG;0.0927641138086805;928.0526849737108;997.9;846.5;1831.377039616506;24.85341188280969;16.108247695030787;39.1;11.4;26.4;-3.9;66.00100406912223;58.69404148500463;62.32734525665073;-773.2869257086999;4.935839082282617;1.938492021557608;2015;1
Minas Gerais;Janeiro;61.0;MG201601;MG;0.5222656147616409;928.1370687438922;997.3;842.0;1253.179919714148;23.398488354157163;19.1379479664763;42.3;10.1;37.5;0.8;81.90302843333848;76.43644917476477;79.24613090647334;-656.8848406298004;4.93233585274306;1.921785181757384;2016;1
Minas Gerais;Janeiro;106.0;MG201701;MG;0.1576417845694014;929.8234994256196;997.4;843.3;1672.3990851168098;24.38185669155645;17.322948415941507;40.0;12.3;33.2;2.0;71.44629152933818;64.63809157183071;68.06622277775107;-830.9203904459722;4.941191248566981;1.9223061552707088;2017;1
Minas Gerais;Fevereiro;126.0;MG200302;MG;0.1302579365079364;945.2439484127;997.3;882.2;20809.13896218118;25.08030753968252;17.874156746031733;36.2;16.0;22.8;7.3;70.76438492063492;63.67162698412698;67.20337301587301;-3917.7193452380952;4.783978174603173;2.2795138888888875;2003;2
Minas Gerais;Fevereiro;29.0;MG200402;MG;0.4932753429240565;929.096151271752;996.7;879.7;12245.531066822978;22.709233857477425;18.65915021746404;34.3;15.0;23.8;11.6;82.34994981599198;76.56774841083974;79.53228504516561;-1280.6701149425287;4.746987951807222;2.136333221813316;2004;2
